,0,1,2,3,4
36,0.937846107861637,0.14434667262569,0.45370952857711055,0.89000541882533,0.7760488931851434
37,0.8836675625292898,0.31119245147417474,0.17249561230475374,0.22994460098551361,0.5746857856372882
38,0.7130189149154254,0.23960215066136903,0.23745638570073857,0.9976580519812664,0.7948588202575327
39,0.5281885113653312,0.2428312518187098,0.01137980040476283,0.674790724465406,0.7159051368576832
40,0.951393470903655,0.6262657801912259,0.5643472115308205,0.7077945057104046,0.5622542230715526
41,0.3485135788832099,0.17536713224318357,0.5485600769192609,0.2751445625386504,0.8843607378502147
42,0.6236879718520957,0.4623393342127895,0.7299034329700017,0.5672285366801149,0.6308843244521735
43,0.4076463587892395,0.23970629660377019,0.2762023061507056,0.894841688088967,0.30250904201630147
44,0.73970541990012,0.45225663971206975,0.5174689113668642,0.21923822495001266,0.8976010966798321
45,0.3756254234388503,0.5215705210563427,0.27910687039454074,0.2236914028201944,0.5858205790049483
46,0.29959509532687534,0.47596852024778447,0.1537252234523574,0.8985975242783988,0.6868046129670631
47,0.15204055615220224,0.9952156189646031,0.640172003908707,0.883175459972086,0.4886261744753605
48,0.22210190580824085,0.07037779358927154,0.7555862042011268,0.6930398630329244,0.5942755232204553
49,0.07693199390349259,0.2729458713109849,0.9281502670840924,0.47623673643180964,0.28289509166934934
50,0.22661137538582787,0.7123172570272753,0.7091333560930309,0.9521758038957218,0.980814036207373
51,0.13500739336370837,0.5807206501696032,0.7915075424252195,0.7638463951922648,0.6138057237762206
52,0.6771408524013393,0.22034515731359572,0.9044984508011559,0.7523468955268853,0.9769849560682772
53,0.07499716599664852,0.88034688479148,0.7372847319768041,0.5858077902068298,0.5967351918620021
54,0.16518781659378534,0.5052420378112801,0.11485381610640821,0.1732486624428815,0.7259936628161205
55,0.01249934497746319,0.49324079968481827,0.30171114976075786,0.10287449183058939,0.5108991245907577
56,0.41988915667131255,0.14542856540658788,0.1890594838131906,0.8070546197183057,0.5662722057185203
57,0.2093473975282284,0.03578382497930732,0.06452382555690883,0.3680725353336797,0.04276290573530017
58,0.7089088640251591,0.7791072086950881,0.6650199050386805,0.5543101302736134,0.3497635282872864
59,0.2794176428166283,0.02287694143121144,0.795818181946639,0.963680319892613,0.48403037905395974
60,0.805357364288862,0.7894451862555708,0.4627722617934278,0.04185583639948731,0.7001312586554964
61,0.6996337624938471,0.025674530657743833,0.6591303211603867,0.8102375408416082,0.28434234715467654
62,0.07366953858330128,0.9123203704952456,0.941345500503605,0.17531409190151093,0.8194293802332231
63,0.9163051771720488,0.6781146042333762,0.6498164944282079,0.4945971183848884,0.6864291513695869
64,0.4505918095037881,0.20353598104046566,0.9855081814430274,0.09316170946774571,0.4068648267167888
65,0.49625239697069257,0.9946829654278748,0.07113682790057474,0.5022121846547098,0.32209197110906573
66,0.22507140844847062,0.7540886252053374,0.6976927143002504,0.9837310550516377,0.3339328982928882
67,0.9547112589363309,0.7885440673632728,0.789449885017645,0.685636898241379,0.3018122672966316
68,0.29320261229494127,0.009858366636947058,0.5923105664006967,0.7852251663994892,0.6173848776008599
69,0.8216546447362107,0.2860065714339386,0.5445829818620561,0.9609673463080761,0.07602104682677835
70,0.14200878491768343,0.514063857132643,0.5566397463756236,0.02366116495623516,0.9154677517593278
71,0.3915691034183264,0.8541924124734188,0.23206977436886256,0.017511205785479267,0.690145949333539
72,0.8805656366634808,0.41016060211392547,0.2486744362410731,0.049182080268597606,0.9115021643042499
73,0.9671146960754083,0.4295199681294074,0.2784167525890934,0.8450660410468936,0.35524654075508155
74,0.9220138361154839,0.319056950748126,0.6513627376218463,0.028873853024029783,0.33135081732123584
75,0.11777515291918217,0.592482379373976,0.6241990526981411,0.983005700096991,0.9998400345961527
76,0.8059376004482226,0.4360078645469634,0.8154387601768207,0.6797438618202358,0.7631919941352533
77,0.9978661523326288,0.809955897188432,0.895529036072999,0.38190756841410756,0.9581914586409707
78,0.9551604161514078,0.8282915781117521,0.14822266886762825,0.045060008249608985,0.04998113997764564
79,0.08631545933564255,0.7929715359861617,0.9751813901733206,0.9597554875992244,0.04022259379220827
80,0.837964634871799,0.7841776431324482,0.16091898335291832,0.4609446659237425,0.44207964569789515
81,0.3268826942827411,0.7961380214965562,0.22371629121892955,0.9435200807900037,0.5095694487077057
82,0.8038895748336141,0.9835524323041798,0.28650582731004126,0.5913606777610935,0.8964389500888706
83,0.9752449649493246,0.14451272944498128,0.6721597851633984,0.15675717376251241,0.5431309168932136
84,0.2149569086145473,0.6527156672303269,0.8803137664290289,0.6044186398060277,0.07755163788361885
85,0.006402627930806815,0.20894168548786984,0.6909868589434157,0.45568620190218767,0.7834762794833322
86,0.21208222728701842,0.8328041364557911,0.5596997968726753,0.331858972271293,0.8649657442224212
87,0.12086897849298717,0.05611525262345263,0.3771494714240188,0.3868627238798493,0.5301952340588848
88,0.4294358054215176,0.04389033672083542,0.37664508638289373,0.7005561119355084,0.7426503262043129
89,0.7449674823893905,0.2107636733709497,0.7378705935172856,0.03307858524777263,0.34094092781018537
90,0.2645286229095408,0.35926005076205014,0.9854057865586241,0.5457983719212659,0.21507054115218927
91,0.5450235536625097,0.23838086527164304,0.5598672453425458,0.3571522218430486,0.9748352272064003
92,0.8568805433583602,0.14793882310116346,0.19667267241533948,0.2446607172467674,0.4357372115059518
93,0.41913545268557983,0.5780760341954965,0.9410509745876693,0.3878654925100299,0.6695141675244418
94,0.5713081478509529,0.6601765211608185,0.009819488175500268,0.06497313552714323,0.404524762007875
95,0.03597607849646378,0.32494720709204383,0.0220291351068298,0.20788905112898182,0.4923259330311267
96,0.5594354321995639,0.5383560285519695,0.5077123795703983,0.5104727932232795,0.16811010953690864
97,0.26224786108839604,0.6214162209412704,0.6350366412696559,0.5394167833040993,0.5343981865399672
98,0.7989632681153083,0.18711178329702294,0.8800251683126682,0.12464026443133569,0.9537815145390522
99,0.19115494199999894,0.5987445616364006,0.3566685771002043,0.2738861684706638,0.7949397907205487
100,0.8416321076279449,0.8767980045146055,0.8404323704824646,0.8404613855480548,0.6304895869058201
101,0.03156540100757399,0.5163745245324459,0.03050342839358411,0.5197128236826971,0.1743387335490627
102,0.47652843501721465,0.5553454431810291,0.19245977452654228,0.5088487572850008,0.270331696817963
103,0.49498541280326147,0.6488969710960663,0.18763032345270292,0.66392549380329,0.2243964962621371
104,0.6784140374230367,0.34292678579610825,0.41582940381961897,0.01025253878705612,0.4804184987672765
105,0.07578926910442985,0.8475440764646953,0.3306328593187362,0.46794550631521215,0.07825223854588415
106,0.14286564134820356,0.6007490819893802,0.691022978507668,0.334983489068458,0.2914190311252983
107,0.9576410781862246,0.5455013388270294,0.2404599176139266,0.4441609101877403,0.5967006625223614
108,0.04503805495540969,0.6394321161500176,0.5990538337956179,0.5024685663148083,0.6602828456422044
109,0.4864148773647855,0.10822366570579933,0.493374832016521,0.5770713025928118,0.4930255309667546
110,0.0998631721896811,0.6357666658139102,0.9602556721674014,0.23636815146068946,0.5730322698312288
111,0.08515388792148382,0.6854310751497941,0.9972136594218899,0.5017581372548401,0.3269675556303183
112,0.9172697189491296,0.9708192593070427,0.035509241331457164,0.7308314853388265,0.5395400630038711
113,0.8761890401432045,0.8710276828613371,0.06385752250595644,0.8141578427214607,0.1276862596861773
114,0.9898676232490652,0.21599248583147357,0.5698867516840026,0.3070547995815508,0.5707444927812284
115,0.7233095499678583,0.3348701344793751,0.6107887751280721,0.4786214906243865,0.4177904834281928
116,0.39327393869291916,0.8868182938043293,0.6702571893045287,0.44897623017434163,0.3590016108030444
117,0.3821262348677601,0.19398202577628287,0.8097467211566273,0.1032654364563762,0.8617312549676064
118,0.8296628408517905,0.5872877632297439,0.13175128691122973,0.0638158399712796,0.19341717712403728
119,0.6592985056148184,0.4541543464942016,0.3264683878946031,0.7571776248454398,0.09836236433788281
120,0.3275831709644017,0.3834092223825547,0.12223821656557876,0.521242686467263,0.9331275844580551
121,0.3939574542625547,0.340132278328925,0.17935622068201262,0.9551942701078383,0.054255832590327846
122,0.9877804774980778,0.10755181845366901,0.33653383897563516,0.3644230420466831,0.462140804026416
123,0.8088319051425115,0.6870580934764748,0.7903255023478978,0.681451566620844,0.9687307138675911
124,0.17954176778327313,0.29473648444290734,0.1047486194334818,0.4363820440816192,0.4378893410613245
125,0.06629491241785379,0.3022700682844053,0.9626412227663821,0.4399482824185734,0.6336630480410181
126,0.7851440160612532,0.7658539133800637,0.6186594983810884,0.3328298650506578,0.6459999983417407
127,0.9520558634029055,0.7299329886543605,0.8138351656163096,0.41804311572760966,0.13142492073891554
128,0.4582570425250173,0.2579365242020182,0.5250032014322586,0.857988035802279,0.06485973462671013
129,0.3883440781986779,0.05452455138738266,0.9499302020891875,0.7118494079362737,0.11111809492017222
130,0.771356084768829,0.969847087294139,0.5209374394763645,0.6932563171593468,0.740295037833189
131,0.7976140073319746,0.3988296990941623,0.5195080975646135,0.2601660498381434,0.0345204124131534
132,0.49971973180715645,0.2531471681998084,0.9095021518504797,0.3365423009203682,0.7331004417376625
133,0.5957011564328699,0.0916242959188337,0.64819601660226,0.5852358400403402,0.13610244022635176
134,0.6858769170633486,0.6130155766257955,0.5398070674758298,0.715610999143681,0.9303161770523374
135,0.804327937143949,0.8478818506510192,0.4987714426938712,0.3110582812054089,0.9484207896298344
136,0.35424490379840445,0.006435136315421475,0.3668719612988275,0.12315955039603099,0.5902886954627476
137,0.9428816766553787,0.36156722210597203,0.43809781657588465,0.14721389951219688,0.6944627795276235
138,0.6467412840115505,0.9854411907872227,0.3812255107842615,0.2088357104485058,0.2725096628855187
139,0.7171681033083168,0.3101453047584072,0.8684887488905372,0.7713677993862114,0.5564875504139696
140,0.2783647749948531,0.4789369684011049,0.5883948928057522,0.2743527846796311,0.5647897524010372
141,0.03425876518771476,0.3775909255061429,0.5601147458683994,0.7123917857724685,0.22045730775265604
142,0.4657158028794761,0.30726379673366944,0.02489357392734226,0.011538641399451155,0.7307877127345109
143,0.23581580869795205,0.4019658324849764,0.6371859799019317,0.07219222121293434,0.3313612373085193
144,0.8639360198944555,0.21729419042395293,0.48648864960000593,0.9497106698538641,0.8334845875840502
145,0.9201394342886103,0.9000484107129245,0.8066730772504477,0.31947421093504835,0.1332837132453797
146,0.050757761832786796,0.8313787978054697,0.7106202565388761,0.46438221632871934,0.8730715817896888
147,0.019581218633019204,0.8089657364940092,0.7973878002536876,0.03503415230845286,0.6042559258328738
148,0.6859005793805321,0.7050955826534792,0.7352557072773891,0.7440629622122417,0.08598240545492364
149,0.9807074310469145,0.5880768500224739,0.7121763075837981,0.12539280695687172,0.0905732893711253
150,0.4435269867210563,0.973170610408953,0.25826693579976834,0.6566630824500955,0.4952574002349329
151,0.854164314716381,0.06988798253682027,0.26769570071951465,0.30403695228842054,0.09756212198573744
152,0.700733180300031,0.5629064308862687,0.27252105775205293,0.6772550701368321,0.8280350429174486
153,0.4164389254126747,0.644919383595591,0.5652185072310021,0.6652911304797747,0.7778611357686047
154,0.4882445710683717,0.5743639520308932,0.31364680834746006,0.053159934170971535,0.9116805614403772
155,0.9818668639828709,0.4521236012865616,0.3115707593757687,0.41754076931579465,0.4391825145346957
156,0.6535537830739313,0.6143351009251692,0.1311970569178299,0.5595067605234997,0.9001473159071917
157,0.3805373500486312,0.40011212590201883,0.421028172492768,0.5601301946137037,0.28429470339860685
158,0.5254704516252712,0.4912563884145347,0.6974008234490318,0.43260943254718354,0.6010875870216164
159,0.27844862227863665,0.44139849723611047,0.42470223753330105,0.5673896200614057,0.5338407061945274
160,0.4726259765634805,0.4633482383156582,0.19872162539960758,0.3021299085718854,0.377364444129349
161,0.9841463976662047,0.04410220876238413,0.5040548970515291,0.5544177247724486,0.8848825568159073
162,0.5970198160867001,0.5728471728608775,0.226259877915293,0.18605135421584384,0.6199477091259843
163,0.5260861794742743,0.8128362351616214,0.08449697949198687,0.5022338309709038,0.7831580551816459
164,0.02224022559886829,0.12870954942111612,0.20668064103086314,0.1518418253922339,0.8544419059682603
165,0.9966579210699374,0.7816384637866031,0.673956602581292,0.7924689077974408,0.2831760070938464
166,0.8408044098382895,0.4037954173378695,0.4125627730899458,0.35177507965199506,0.479491128664314
167,0.36820729010833786,0.0996406391614576,0.848751466199524,0.5831692653657607,0.11145508831741346
168,0.8678305159768903,0.36479273803715073,0.7458465682301403,0.2783955124135986,0.5766417285463123
169,0.4875879240966243,0.8756496037705208,0.5779161093947937,0.9347162514466331,0.4925645017021285
170,0.6009366378846492,0.30652985568718805,0.7533046834881142,0.2462127787784537,0.00513594690838326
171,0.03907144630077408,0.6874612681517508,0.6803849430838033,0.7646159662601764,0.28993705601624264
172,0.18347977394165804,0.9234118915403579,0.26225622853926256,0.8438357248486281,0.2152962606235137
173,0.10460726989446723,0.5678127001169235,0.6296420335447974,0.5074500402427847,0.8119921287281443
174,0.019763768934132897,0.9561690838559943,0.0933135439068814,0.8275328927095091,0.9221185783091927
175,0.7555266279852723,0.059288734498817885,0.077782745149652,0.9847880674165492,0.8840596723734232
176,0.5639645940613335,0.3032733880604559,0.584082288318443,0.531583169344937,0.6963052629806238
177,0.583660441443557,0.6039666726007392,0.22153492098816718,0.054153763806993216,0.5095471052762997
178,0.3925746842365454,0.4258347472260928,0.36164641132903785,0.07881344451643513,0.1792932506509216
179,0.004699021136348569,0.047725894127271684,0.7058956665603703,0.8422020258629822,0.5663767290082726
180,0.9622112112561313,0.7763561036277563,0.7920972724887956,0.99884013443697,0.8190001095117404
181,0.16304160496854436,0.2124878194433606,0.9209397882062035,0.0357593784433593,0.4088721559366232
182,0.8740636209574354,0.47813173845328205,0.4044933485444917,0.7726598085290514,0.5156278475023972
183,0.9041833008765106,0.7008787543797611,0.7258167007666144,0.7039900033206935,0.3928791884037329
184,0.16765520490829566,0.3298777475229967,0.5285464175614346,0.937838348357745,0.7756014590596517
185,0.8169765066569383,0.07091268112244242,0.647829592707564,0.07907110035493004,0.026054382977859336
186,0.17807519099910918,0.9879565506701364,0.618730818785522,0.6810364435082269,0.09287876366029058
187,0.23761336461986515,0.005945363623984012,0.2639881151104905,0.7613071096913192,0.9374489579657973
188,0.6081712791487698,0.9638296055672325,0.19577977861092233,0.3388483045771957,0.9029574907245281
189,0.036993607394685823,0.8382177766006644,0.05410552318894435,0.6622345737009806,0.44699727681972756
190,0.14179298505112836,0.17442902683896055,0.017402687889595647,0.8477058804444276,0.4107546697319294
191,0.2223962862966551,0.3976608901706089,0.5758499893455831,0.43911967339558733,0.7627172656268
192,0.3942301968581634,0.09057292672942596,0.7397389093025133,0.19700249363096867,0.40739716895756106
193,0.04483896953085931,0.7361584352645127,0.7909131594363107,0.2210981166880942,0.13396348002580383
194,0.32778786980765473,0.4448174639010358,0.9790337105943854,0.0648670416958057,0.864327578603566
195,0.31619386076728573,0.8573005271736667,0.4131233539974668,0.7109465476473893,0.4811407360004405
196,0.772760853579373,0.8977113064828631,0.6248490406635946,0.09170538528134597,0.6946612911748169
197,0.024885019107153683,0.8469988466478006,0.9388753880572773,0.04778964187540968,0.6424917888898914
198,0.31219341346916607,0.661278927693127,0.3430093532256432,0.01923146403463516,0.3101917090409255
199,0.2878114545847481,0.6195745326303839,0.5995665817817035,0.7111392629189811,0.3592122391772149
200,0.625640266538922,0.5293827740385965,0.5363290730192001,0.07420207687150193,0.36864608267337395
201,0.1748064391188745,0.19420579948227434,0.5854512941725053,0.052591824880944715,0.9342971514305872
202,0.6646163387899091,0.460557224018062,0.9607552505071754,0.9671027977439767,0.28335488925968655
203,0.5185711307043018,0.6340966898480533,0.7745361988826208,0.2782344801761052,0.25207751579008875
204,0.5872783547361877,0.13545193021496815,0.5574539884949693,0.47765458578869424,0.7505837174078224
205,0.1027547709093356,0.2990858281419395,0.6342034687090308,0.42388242105152474,0.8487688860815702
206,0.3993754311072534,0.7741339933136233,0.81097590038406,0.3158568212992203,0.9087010795137234
207,0.7964522897461894,0.07822852768708854,0.09680813221556717,0.2776847186843505,0.3810021086878227
208,0.8520247281988863,0.9863425196355201,0.4212646621577699,0.7658476141590478,0.12129765077177912
209,0.34340350455355884,0.5575873859935041,0.7537448872776134,0.26834704075556337,0.8792559150069931
210,0.6255205801724043,0.7049947684290704,0.36152900916221886,0.35713617796002184,0.19858097301107713
211,0.09710356778702833,0.39504003156354006,0.575132776692892,0.5818764343941625,0.06609041766186119
212,0.9014153490173834,0.2442699762527295,0.22379181206350396,0.5463607646456303,0.2995104844218218
213,0.2123432075879419,0.44596780612774944,0.11261153258186174,0.40501508594437485,0.9304993144418676
214,0.3792449066778296,0.8903982628333916,0.3070135930032468,0.8249406837583413,0.8467566582943392
215,0.8704602833933658,0.4678797972461144,0.6862233503706715,0.48476858362328445,0.6276306377689639
216,0.450573951439305,0.08237159322615306,0.11942641076955929,0.2841747769570332,0.31398956453793914
217,0.689179064320733,0.8049259470860934,0.4510425142848532,0.036557442285615416,0.103779010459363
218,0.02491038615778729,0.604869924904438,0.6767220335894718,0.41998329010082547,0.07928257428927343
219,0.20950191849542432,0.5191378514776888,0.329426533720522,0.6032733680934029,0.5641398866563935
220,0.8526705443136511,0.5574528195872446,0.6714998918939397,0.8986846240355185,0.29046826958175254
221,0.274981585218377,0.1413692796593412,0.08121662383856465,0.6852193703057636,0.9512961626016331
222,0.6006010298120846,0.47497833974161907,0.7820105990876555,0.7987577827751956,0.18603745428233254
223,0.38801630582924473,0.1608865782336979,0.40670874561483017,0.9148419379654751,0.2564673306748605
224,0.4571111653438682,0.5721017251208126,0.9689256557359106,0.9517881962717997,0.8179455633571183
225,0.7340529613240693,0.1341472706634227,0.750058786524096,0.9584116853419254,0.31526670707609583
226,0.7023873514439274,0.8161552085823024,0.04067751750721327,0.2616033962916088,0.06967969958196096
227,0.2632790785253387,0.39188294269923074,0.09079024269050284,0.5016239999999004,0.7383079776944443
228,0.7801992947033203,0.11789457911820533,0.3867639849822919,0.7508849393541046,0.27294384444036035
229,0.6281142717446968,0.5159485855969704,0.874977022586032,0.2994481359423452,0.020061588052291413
230,0.6735374711593057,0.42843201480455373,0.327182556395368,0.5621190675390222,0.12724279694767393
231,0.7888722270866637,0.7701401501749208,0.49302004307604064,0.9414334734144526,0.5509351281682809
232,0.9137538271290853,0.5852414070844163,0.004432487323745571,0.14455425413197875,0.07733573462623644
233,0.5299565188387977,0.32571277351052697,0.6787877779887395,0.9114300207245382,0.8448383259156904
234,0.08997232017185064,0.29491733303169465,0.1449054160041946,0.44769152978288107,0.4519750859247369
235,0.5773540964420795,0.3353732367489225,0.9793011278605099,0.3530556196565292,0.1580061984410417
236,0.7342847025395748,0.566211770061301,0.6498911820332693,0.8266521242629236,0.7132993265080837
237,0.6664856940657005,0.9372496755474956,0.3277224160308181,0.3817928757222272,0.12185325940166003
238,0.7584044943604791,0.22427537337721593,0.4106756050430418,0.15366246309648135,0.1259567943796157
239,0.4400543138294005,0.4650677705834373,0.9931312738113061,0.11548604670033447,0.9990271712735855
240,0.03818930653264718,0.0846948430726715,0.16250246532747137,0.29648275009539404,0.1775029243323224
241,0.8156923763951288,0.7268365104154229,0.7956467377389201,0.135456438992119,0.928359675860576
242,0.7193659016731616,0.1679961012704746,0.49139547819634655,0.9140144311212156,0.14486820657027177
243,0.7077765359998719,0.06735435504382126,0.506957937343633,0.7499684817422504,0.30638763168517413
244,0.6136425246998501,0.6563086291304678,0.13815406383036444,0.6078703105818942,0.3624587319014745
245,0.19826600638863157,0.20560148771566678,0.3183221170289249,0.37627214275607546,0.5208882250300275
246,0.6900111877831834,0.499660004471591,0.439226715306275,0.3771119439589463,0.006529558459732021
247,0.6987812252368301,0.7049011521157235,0.41286509259305193,0.4478210921752346,0.621891458851673
248,0.6650808935473256,0.24992075637336453,0.06665816961872817,0.9110518530338072,0.12478437661249542
249,0.861053808993952,0.9853702824735593,0.6485133449190926,0.0744484271295579,0.6707945238296945
250,0.9831707980392208,0.23881766589850506,0.7894615480725168,0.1628666596538867,0.18675272130860865
251,0.25418662129418523,0.591604930958915,0.9575556135758486,0.8487060514623079,0.3271380222226127
252,0.7476794643378962,0.034132457435716024,0.7008336244311355,0.22386204853715286,0.6621633545391905
253,0.7256512634089713,0.3990714398320948,0.8685946392218927,0.18859324657766663,0.01325306174041363
254,0.7684998582172788,0.6620145888420977,0.209626383205905,0.696913010154947,0.6122589293649279
255,0.6386430925580181,0.30994585201195957,0.9011494419618173,0.29396756811357616,0.6819075734789305
256,0.4636244595684976,0.6557399989978983,0.505553680055808,0.04943026719634891,0.2975775430738783
257,0.6682871435565689,0.7299121013957252,0.6714397416624898,0.7931081982415927,0.7882264465116924
258,0.7456367733693157,0.6099826765804508,0.012397360117183731,0.5707007816288048,0.7946794803413327
259,0.8665323362379045,0.38957240015325556,0.2819927108695661,0.7339847954055522,0.007385667727419776
260,0.12452247268614047,0.43268595804176524,0.6162811365718893,0.09851197819489077,0.4064844319006673
261,0.3490809502137904,0.6924390593304077,0.6257629390878051,0.46645555172314623,0.45172138514076177
262,0.4622480225263875,0.22236955644743384,0.01735888685700504,0.8320937948140588,0.24163706192530876
263,0.37074486341708546,0.3196565562999165,0.18959128272620906,0.028746375765580257,0.17809529981626637
264,0.13272665387427796,0.5002201254658258,0.28743766552645744,0.46535691439302795,0.19543649859557244
265,0.16344721985502653,0.09280609472276635,0.3177904947605791,0.2754487313694698,0.8789406783872737
266,0.02187977143010411,0.40320204782380176,0.6592164849404488,0.811419665422108,0.432395001302885
267,0.20932288844275448,0.7535804731866896,0.8461841230339798,0.7295729820319629,0.4136119151630806
268,0.9626999968386483,0.20253336071787964,0.6613178695568187,0.9322068438774108,0.5072492035379284
269,0.2944388207504747,0.3518032519646861,0.5929912115506082,0.20709555104846478,0.7885192451571824
270,0.21746103149098783,0.27013560712413953,0.6833966214824054,0.07505275429258007,0.5249186816138273
271,0.30073210544247464,0.08372010400823804,0.6876923449621398,0.2565914213388767,0.9191662619204553
272,0.5038367435332127,0.7291643988777934,0.43589605932678244,0.24553160210439784,0.591339005669122
273,0.43428792343857614,0.6249346087880897,0.7723168630031264,0.98610402162009,0.8155485438795546
274,0.23951461827599607,0.7289912871669956,0.43300005702735955,0.10008153257925667,0.1611781756962415
275,0.23590884193288353,0.7142174317033378,0.07480331773159965,0.5957702993304002,0.9454820965589867
276,0.36234669464719094,0.2675120603088289,0.5714136997074072,0.683279990416086,0.006945338007502189
277,0.66733424232417,0.13968345659539372,0.8870055964823662,0.4877534006170411,0.5969180099973076
278,0.003940958712325804,0.9844208042725575,0.7439615084252758,0.8521492430957243,0.7949974649193182
279,0.31993642194233907,0.5794636034197916,0.6787751572673417,0.5311354821616646,0.19681994454921492
280,0.5253616142421043,0.944887261547616,0.9985918237998447,0.7336912494180362,0.05272361815410265
281,0.6901042272169036,0.23480818127770964,0.41126199458713286,0.5221615383598932,0.13577413252066672
282,0.7570383499468165,0.8732702368409633,0.32576761198297943,0.8018051294454938,0.49135523346115584
283,0.5056104951867886,0.4505785795190256,0.8001975460308005,0.5586085896059617,0.42378806818837944
284,0.08557098623819981,0.07517977856281499,0.1077288335777673,0.04743006717877363,0.5712193045687135
285,0.25472860180022483,0.5033636408147947,0.7663360326423598,0.08188643585889754,0.4328881939537099
286,0.21991718773782587,0.6078934072937688,0.2633801566995799,0.779524540863597,0.8778426234771682
287,0.013146633129554997,0.5720007563224171,0.19859701068104074,0.8870176605775437,0.6409787871338996
288,0.4760642601977081,0.028168990319838216,0.5813452718028317,0.7838499268149942,0.9185849164141305
289,0.150757953002838,0.19295031244182614,0.9802361759183289,0.31997810709605023,0.8604875096732023
290,0.8550028505182866,0.7203137641540073,0.7515933912192206,0.0015244437114391163,0.8424360502109758
291,0.17021093160245193,0.0435096582434793,0.5028784072263809,0.02534945468639227,0.9157498249542234
292,0.1373982027801277,0.6411165020807317,0.6663369754064696,0.630736108321621,0.5404034053278892
293,0.7428533706599646,0.6785337169451594,0.5352452068950776,0.7384279538106767,0.08076402592970844
294,0.1811027817140659,0.10369070708570105,0.7411150567328046,0.21129867580153783,0.9218612516183864
295,0.02982974450766862,0.0007731143076705749,0.45042227686300007,0.3870896020256377,0.34545150346448095
296,0.24515165573695774,0.4782294299535266,0.686197320335096,0.9226853219775397,0.31628944091092215
297,0.319689091615027,0.31923498041617326,0.8729948987738094,0.7410162998533983,0.47101969279823774
298,0.4611368259000872,0.36486733595231324,0.07322461958346627,0.402910060350117,0.6483910827838205
